,0,1,2,3,4,5
1271840,4,2000616011,Mon Jun 01 22:31:37 PDT 2009,NO_QUERY,giiirly,@swtbunz i just started  i think it's starting to show a little  hehehehe
1272000,4,2000632777,Mon Jun 01 22:34:03 PDT 2009,NO_QUERY,tysoncrosbie,"@chadwickfowler I agree. And that is the point of making your case, everytime. So that your style can shine through. "
1272160,4,2000658633,Mon Jun 01 22:37:56 PDT 2009,NO_QUERY,peacelovetylr,petey pablo -freak-a-leak.....is my sex theme soooong 
1272320,4,2000683698,Mon Jun 01 22:41:44 PDT 2009,NO_QUERY,xo_amanda_xo,just got back from good coffee with even better friends. I miss them. Heaps. Goodnight twits  Up early to tutor in the morning
1272480,4,2000699125,Mon Jun 01 22:44:06 PDT 2009,NO_QUERY,nikcz,@peterfacinelli Ok so do we have U laughing yet.. or did U start runin....  We get the longer U let us go!!!  
1272640,4,2000724077,Mon Jun 01 22:47:57 PDT 2009,NO_QUERY,DrewTay1or,Woot like  i got my launch toast all set 
1272800,4,2000763631,Mon Jun 01 22:54:09 PDT 2009,NO_QUERY,kellygirl27,@Emsy EeEeEeEEeeEeEEEeeeeeEEEeeKKkkkkK!!!!!  *does the happy dance for you*
1272960,4,2000778514,Mon Jun 01 22:56:30 PDT 2009,NO_QUERY,jtspangler,"@ardentLESS Yeah, I pretty much do it all. "
1273120,4,2000802981,Mon Jun 01 23:00:21 PDT 2009,NO_QUERY,bringmepain,@ashling_maguire She's AWESOME 
1273280,4,2000827035,Mon Jun 01 23:04:09 PDT 2009,NO_QUERY,MZCHiNAWHYT3,"@tpzlunatic nigga peeps in cali be sayin &quot;Lowball&quot;, which i have learned to love b.t.w  and like i said get in line!"
1273440,4,2000842042,Mon Jun 01 23:06:32 PDT 2009,NO_QUERY,mrinal,@swaroopch  that sucks ... sue them or something 
1273600,4,2000866132,Mon Jun 01 23:10:22 PDT 2009,NO_QUERY,AlanBaxter,@rainyz LOL - sorry about that. 
1273760,4,2000889050,Mon Jun 01 23:14:09 PDT 2009,NO_QUERY,magnusholmgren,Good morning 
1273920,4,2000903514,Mon Jun 01 23:16:33 PDT 2009,NO_QUERY,writingmother,"@C_DIG Hey, lookie... Bill44 is trending.... must be more Albertans on tonight! "
1274080,4,2000925644,Mon Jun 01 23:20:19 PDT 2009,NO_QUERY,indirapuliraja,enjoying my afternoon.. 
1274240,4,2000947986,Mon Jun 01 23:24:12 PDT 2009,NO_QUERY,ronaldhiggins,"@NawtyStrawberry if you have some info re the end of the world, some of us might find that info useful, sharing is caring after all "
1274400,4,2000961915,Mon Jun 01 23:26:37 PDT 2009,NO_QUERY,Sofia6,alright alright i got it - Slumdog Millionaire soundtrack!!  A. R. Rahman &amp; M.I.A - perfect! 
1274560,4,2000983938,Mon Jun 01 23:30:21 PDT 2009,NO_QUERY,shankyou,OH: @knitch Shank ya!  http://tinyurl.com/nwra79
1274720,4,2001007098,Mon Jun 01 23:34:17 PDT 2009,NO_QUERY,DeniseArianne,@nikkiedee1295 thanks! good luck to you too! 
1274880,4,2001020806,Mon Jun 01 23:36:39 PDT 2009,NO_QUERY,hiitscandice,@BrittonBillik how muuuchhh for your mac book 
1275040,4,2001041848,Mon Jun 01 23:40:23 PDT 2009,NO_QUERY,nazroll,"on d flipside, health downtime is very good thing. i get to clean my room "
1275200,4,2001062269,Mon Jun 01 23:43:55 PDT 2009,NO_QUERY,adii,@wkeving that's even better to know!  have you given us a testimonial yet (for the new site)? http://woourl.com/woolove
1275360,4,2001078211,Mon Jun 01 23:46:40 PDT 2009,NO_QUERY,AeriaGames,@LadySuccubus Nope not yet! 
1275520,4,2001099518,Mon Jun 01 23:50:22 PDT 2009,NO_QUERY,leishylou2,feels 110% better after a day of rest 
1275680,4,2001120623,Mon Jun 01 23:54:13 PDT 2009,NO_QUERY,enamoredsoul,"@yoadrian29 haha,wow,sharing the same bday as Oprah...hope u share the same successes are hers too! "
1275840,4,2001133995,Mon Jun 01 23:56:39 PDT 2009,NO_QUERY,audreyjane16,Leaving in 2 days. I already started packing 
1276000,4,2001155782,Tue Jun 02 00:00:28 PDT 2009,NO_QUERY,gerard_k,@VeronikaKurz I'll record as much as I can for you! 
1276160,4,2001177768,Tue Jun 02 00:04:18 PDT 2009,NO_QUERY,JBeauty,Those who voted earlier can vote again now u can vote once a day  xoxo
1276320,4,2001191324,Tue Jun 02 00:06:43 PDT 2009,NO_QUERY,neszlifeasmcrmy,@ox_grace ohh yaay thanks hun! XP. i got the pic of my background from MTV.COM  how are you?
1276480,4,2001212376,Tue Jun 02 00:10:28 PDT 2009,NO_QUERY,KatCrompton,http://twitpic.com/6gbjo - Last nights ride. That hill hurt 
1276640,4,2001233136,Tue Jun 02 00:14:10 PDT 2009,NO_QUERY,sonyjoy,Couple of meetings fixed for the evening... Pretty hopeful stuff! 
1276800,4,2001247670,Tue Jun 02 00:16:47 PDT 2009,NO_QUERY,room2breathe,@WyntersDove hopefully so. and hopefully you won't be completely worn out getting things done. 
1276960,4,2001267861,Tue Jun 02 00:20:27 PDT 2009,NO_QUERY,nivcalderon,"@Tiviet thanks Tiv, move it forward  #geekjob by http://newsgeek.co.il"
1277120,4,2001287441,Tue Jun 02 00:24:08 PDT 2009,NO_QUERY,Hannaaah21,i made his eyes and heart smile 
1277280,4,2001301547,Tue Jun 02 00:26:47 PDT 2009,NO_QUERY,watchasifall,@_juliette yeah  it's great!! love it so much!
1277440,4,2001321723,Tue Jun 02 00:30:38 PDT 2009,NO_QUERY,codelust,"@rajatpandit will have to be extra careful and take it slow. But what has to be done, has to be done "
1277600,4,2001341969,Tue Jun 02 00:34:21 PDT 2009,NO_QUERY,jsjo,Warming up for the @TCEurope pitch workshop by writing slides at the airport. No breakfast yet. Living the dream. 
1277760,4,2001355365,Tue Jun 02 00:36:54 PDT 2009,NO_QUERY,davidetter,"@Billy_Hamm Lucky guy!  Tell Conan hello for me.  He and I are old buddies...really, we are!    I'll have to d/l the show and try and  ..."
1277920,4,2001374097,Tue Jun 02 00:40:34 PDT 2009,NO_QUERY,joduplessis,http://brainz.org/25-body-hacks/ These are cool - the inappropriate laughter part soooooo valid 
1278080,4,2001392816,Tue Jun 02 00:44:17 PDT 2009,NO_QUERY,Sofluid,Another beautiful day  Looking forward to writing more of my CBBC breakdown this evening!
1278240,4,2001406468,Tue Jun 02 00:46:52 PDT 2009,NO_QUERY,desiraexe,stoked for warped tourrrrrrrawrrrrr 
1278400,4,2001425525,Tue Jun 02 00:50:42 PDT 2009,NO_QUERY,brooklynshooter,@iamcarlah haha  dude did u get a letter home saying u failed to hand in an assignment 4 hos? i did. dude it was like a day l8? wth
1278560,4,2001443500,Tue Jun 02 00:54:17 PDT 2009,NO_QUERY,valeriovega,"...google xml sitemaps, knights of cydonia, liz comment counter by ozh, no howdy, ozh' better plugin page, wp-flv, wp wetfloor "
1278720,4,2001456873,Tue Jun 02 00:56:58 PDT 2009,NO_QUERY,cheapcheapcheap,@mickers Didja pick one up?  So many cheap electronics right now.
1278880,4,2001475917,Tue Jun 02 01:00:36 PDT 2009,NO_QUERY,rumoko,@mirandaforwood @MarkLobo had to run out. Will save the dancing for Friday beers. 
1279040,4,2001496113,Tue Jun 02 01:04:30 PDT 2009,NO_QUERY,MGMarts,"back from school,and walking with my daughter.Oh,my back is hurt!She wanted to jump all the puddles,and I have to lift her up every time "
1279200,4,2001509377,Tue Jun 02 01:07:06 PDT 2009,NO_QUERY,WiiFitBoy,"@mombizcoach you can get enough workout without the board, you will see, for more fun get the board "
1279360,4,2001527159,Tue Jun 02 01:10:43 PDT 2009,NO_QUERY,davekerpen,PS @catricya Jolt Gum must be working very well since I'm still up 
1279520,4,2001545396,Tue Jun 02 01:14:28 PDT 2009,NO_QUERY,cbake76,"@mopemiph E3 actually starts on Tuesday, my friend.   Some cool announcements at some press conferences today, especially MS."
1279680,4,2001558356,Tue Jun 02 01:17:03 PDT 2009,NO_QUERY,leondd,"@hephail no .. not been there, but shall put it on my list of places to visit "
1279840,4,2001576479,Tue Jun 02 01:20:45 PDT 2009,NO_QUERY,wyndwitch,@mamalonglegs got fibre club for June - Yoda bargain please 
1280000,4,2001595452,Tue Jun 02 01:24:38 PDT 2009,NO_QUERY,MSAhluwalia,"Finally, the designing is done... http://msahluwalia.blogspot.com/ ...feedback welcome "
1280160,4,2001606957,Tue Jun 02 01:26:59 PDT 2009,NO_QUERY,TheLonelySlayer,born in the 80s. a child of the 90s. an adolescent teenage turned young adult 21st centurion. what a ride.  goodnight.
1280320,4,2001625417,Tue Jun 02 01:30:41 PDT 2009,NO_QUERY,thaniaclair,Assistindo simpsons no hostel em Adelaide 
1280480,4,2001643028,Tue Jun 02 01:34:21 PDT 2009,NO_QUERY,Babbyeeaimee,@MissKatiePrice I knw weather been gr8  x
1280640,4,2001656042,Tue Jun 02 01:37:02 PDT 2009,NO_QUERY,hypnotized805,@DrShagwell i'll stop complaining now. 
1280800,4,2001673221,Tue Jun 02 01:40:38 PDT 2009,NO_QUERY,Havryk,undestood twitter 
1280960,4,2001691181,Tue Jun 02 01:44:25 PDT 2009,NO_QUERY,gummibunny24,Its funny watching my two babies laying beside each other. It just looks like two furballs 
1281120,4,2001704283,Tue Jun 02 01:47:07 PDT 2009,NO_QUERY,SieraNaomi,going to sleep. fun day tomorrow! 
1281280,4,2001722583,Tue Jun 02 01:50:56 PDT 2009,NO_QUERY,SupergirlofMelb,@Engine58Dan i will have fond memories of where we met too   awwww
1281440,4,2001739678,Tue Jun 02 01:54:37 PDT 2009,NO_QUERY,niteshsingh,@vivektiwari1986 twadget is good for sidebar...it also chirps 
1281600,4,2001752059,Tue Jun 02 01:57:13 PDT 2009,NO_QUERY,artisanandvine,@greatgrapes  much appreciated!
1281760,4,2001770557,Tue Jun 02 02:00:56 PDT 2009,NO_QUERY,victoriarose09,Feeling reaaaaaaal good. Loving the sunshine 
1281920,4,2001789244,Tue Jun 02 02:04:45 PDT 2009,NO_QUERY,Tiny_Winchester,@hazelgreenluv hummmm.. I will get hate mails for this but short answer is NO. 
1282080,4,2001801591,Tue Jun 02 02:07:13 PDT 2009,NO_QUERY,rockbigdave,Moff to college in a bit. I want to walk through this lovely sunshine. 
1282240,4,2001818622,Tue Jun 02 02:10:47 PDT 2009,NO_QUERY,sisleywhite,Just listened to Blink 182 and think they are my summer band of retro 
1282400,4,2001836733,Tue Jun 02 02:14:35 PDT 2009,NO_QUERY,yyacobsg,@MmeShahSG it's the right link btw! 
1282560,4,2001849391,Tue Jun 02 02:17:10 PDT 2009,NO_QUERY,ThePhene,@Jocelyn_Heins WELL DONE 
1282720,4,2001867418,Tue Jun 02 02:20:59 PDT 2009,NO_QUERY,mszulc,@mmchugh is reminding me how cool InDesign is. Its been far too long since i worked in the print industry! 72dpi makes you lazy 
1282880,4,2001883673,Tue Jun 02 02:24:31 PDT 2009,NO_QUERY,cwelton,@darciec Thanks for the tip  I need to start playing again!
1283040,4,2001897557,Tue Jun 02 02:27:24 PDT 2009,NO_QUERY,riomccarthy,@DJ_AM That's so awesome of you guys  I can't wait to listen to it! Thanks for the new jams! I still rock Vol.1 too
1283200,4,2001916556,Tue Jun 02 02:31:11 PDT 2009,NO_QUERY,koolerbeans,Quick cleaning the pc first. Then sleep!  watchin friends for now...
1283360,4,2001934440,Tue Jun 02 02:34:50 PDT 2009,NO_QUERY,franziska_h,http://twitpic.com/6gfjr - Me&amp;Talita.last friday at Flo's  cellphonepic.bad quality. 
1283520,4,2001947561,Tue Jun 02 02:37:30 PDT 2009,NO_QUERY,LeaPinter,Can't stop myself to watch the New Moon Trailer. 7th January yaaaaay 
1283680,4,2001965909,Tue Jun 02 02:41:19 PDT 2009,NO_QUERY,andrebob,Going to the beach to see the sunrise  I'll be at school a few hours late
1283840,4,2001983685,Tue Jun 02 02:45:03 PDT 2009,NO_QUERY,Faniel,forgot its my last day tomorrow at work this wk as im off thursday and friday woo hoo 
1284000,4,2001996101,Tue Jun 02 02:47:33 PDT 2009,NO_QUERY,OpalFox,@wendywings Hahaha did they make you wear leather hot pants with your ugg boots? I know I'm sarcastic 
1284160,4,2002015081,Tue Jun 02 02:51:26 PDT 2009,NO_QUERY,putAbullet2me,"im listening to greenday  sorry, im not actually goin any where lol"
1284320,4,2002032014,Tue Jun 02 02:54:58 PDT 2009,NO_QUERY,st3fft,@xxiaolongbao got your text! see you soon then 
1284480,4,2002045113,Tue Jun 02 02:57:42 PDT 2009,NO_QUERY,MissXu,FB blocking isn't a major loss IMHO 
1284640,4,2002063548,Tue Jun 02 03:01:16 PDT 2009,NO_QUERY,mochamadrizki,@AshleyLTMSYF can't wait to see your performance tonight!! And I love your drawing during the press conference yesterday 
1284800,4,2002082574,Tue Jun 02 03:05:03 PDT 2009,NO_QUERY,sillypointer,@garamu &quot;Living life in the reverse  &quot; means what? Call-center folks work in night and sleep in day-That's my understanding of 'reverse'
1284960,4,2002095429,Tue Jun 02 03:07:34 PDT 2009,NO_QUERY,skcarney,@aathlet Good luck on your state exam! 
1285120,4,2002114398,Tue Jun 02 03:11:21 PDT 2009,NO_QUERY,kayleeannjonas,@yungryfunk aww! Haha i love all of youu! (as in the boys and their fabulous band!) 
1285280,4,2002132640,Tue Jun 02 03:15:03 PDT 2009,NO_QUERY,maleghast,"@CupCate Happy Birthday   Have a great day, and many more to come."
1285440,4,2002145814,Tue Jun 02 03:17:43 PDT 2009,NO_QUERY,franncescaa,@vivienxt  i can't believe you DREAMED about MSN. and worse of all i was in your dream.                
1285600,4,2002164266,Tue Jun 02 03:21:27 PDT 2009,NO_QUERY,DaisyGerbera,Check Out My Website! WWW.DAISYGERBERA.CO.UK..... 
1285760,4,2002181971,Tue Jun 02 03:25:06 PDT 2009,NO_QUERY,AlmaNova,Join #1 Marketing School for tiny fee http://bit.ly/Qa9FD - I did 
1285920,4,2002195437,Tue Jun 02 03:27:48 PDT 2009,NO_QUERY,Moonpoppy,"@Topaztiger Noooo, your cool   Who knows WHAT they are up to!!"
1286080,4,2002214002,Tue Jun 02 03:31:26 PDT 2009,NO_QUERY,petehughes,Another glorious day. Out on the bikes again today. Pushbike &amp; motorbike this afternoon. Pushbike again early evening 
1286240,4,2002232579,Tue Jun 02 03:35:06 PDT 2009,NO_QUERY,Braziel,@McGarryConsult  Have you got a link for that  - save me googling it myself 
1286400,4,2002246649,Tue Jun 02 03:37:48 PDT 2009,NO_QUERY,glam_tweet,"It's June! almost time for school! I can't wait to see my classmates again! &lt;and see the boys taller than the girls, this time. haha.  &gt;"
1286560,4,2002265839,Tue Jun 02 03:41:32 PDT 2009,NO_QUERY,CharlieCake,@sunshinetaylor I can help u change ur picture. 
1286720,4,2002284714,Tue Jun 02 03:45:15 PDT 2009,NO_QUERY,jch0mp,wow. i'm in the best mood that i've been in since... ever. 
1286880,4,2002298470,Tue Jun 02 03:47:53 PDT 2009,NO_QUERY,wordupitsmeg,@TGAband please follow me 
1287040,4,2002318483,Tue Jun 02 03:51:35 PDT 2009,NO_QUERY,TheMelba,Day #2!  Lovin it! ~Melba~
1287200,4,2002338364,Tue Jun 02 03:55:15 PDT 2009,NO_QUERY,LammyxCakes,@AngeJayT haha it's alright and yes he was! 
1287360,4,2002352593,Tue Jun 02 03:57:54 PDT 2009,NO_QUERY,blueeyes4evr,@bb10uk so exited hope bb has good housmates lovin the design 
1287520,4,2002375131,Tue Jun 02 04:01:38 PDT 2009,NO_QUERY,YvetteObeney,"I'm going 2 start following Lilly Allen, her &amp; Chris Moyles are so funny. He has a thing 4 her &amp; keeps tweeting her.  x"
1287680,4,2002397267,Tue Jun 02 04:05:30 PDT 2009,NO_QUERY,SezertheGuru,goooooood morning 
1287840,4,2002410940,Tue Jun 02 04:07:58 PDT 2009,NO_QUERY,katatouille,That was the craziest movie evar! The book was better though. 
1288000,4,2002432568,Tue Jun 02 04:11:50 PDT 2009,NO_QUERY,bethanyyy28,@JasonBradbury twilight is amazing  the books are even better though! They are so good!  x
1288160,4,2002453256,Tue Jun 02 04:15:30 PDT 2009,NO_QUERY,zaynhamdan,"maxus has a new logo! I love it, sleek and simple  http://www.maxus.com #fb"
1288320,4,2002475722,Tue Jun 02 04:19:30 PDT 2009,NO_QUERY,radha_,Ohhh!!! #dhempe made it to the trending topics list 
1288480,4,2002489274,Tue Jun 02 04:21:47 PDT 2009,NO_QUERY,LatteWithLori,"@CoachCharrise and like laughter, smiling is great medicine!!!Does wonders on the heart "
1288640,4,2002511986,Tue Jun 02 04:25:41 PDT 2009,NO_QUERY,Ucantresist38, nothing but ready...
1288800,4,2002525019,Tue Jun 02 04:27:55 PDT 2009,NO_QUERY,Emma181,@tommcfly http://twitpic.com/6g55n - THIS ONE!! It's really nice 
1288960,4,2002548732,Tue Jun 02 04:31:48 PDT 2009,NO_QUERY,akissgoodbye,lunch-time 
1289120,4,2002571839,Tue Jun 02 04:35:39 PDT 2009,NO_QUERY,alivicwil,@eliiiiza It was a Tuesday-free day today 
1289280,4,2002586596,Tue Jun 02 04:38:10 PDT 2009,NO_QUERY,shoebites,Planning a trip to Hyd this month! 
1289440,4,2002609829,Tue Jun 02 04:42:02 PDT 2009,NO_QUERY,MasterMarlowe,"@P0RCELAIN I'm doing well, thanks! and I thoroughly enjoyed your twitpics "
1289600,4,2002633576,Tue Jun 02 04:45:52 PDT 2009,NO_QUERY,thecampingforum,@pete_c it would only be another yes for the mush that is best #MushyPeas 
1289760,4,2002648383,Tue Jun 02 04:48:15 PDT 2009,NO_QUERY,RabidGravy,@denardhenry yay! but #minimaltuesday sounds a little strange 
1289920,4,2002672894,Tue Jun 02 04:52:04 PDT 2009,NO_QUERY,RSeligstein,"@Otto42 gotcha. I'm sorry. But still can't wait to try whenevr  wish I had the skills, equpiment, space, &amp; drive to make something, LOL!"
1290080,4,2002697408,Tue Jun 02 04:55:56 PDT 2009,NO_QUERY,rebeccamezzino,@JustinRob I usually don't like stop-motion but this one has people in it so I really enjoyed it 
1290240,4,2002719554,Tue Jun 02 04:59:26 PDT 2009,NO_QUERY,ezper,Just finished dinner. Say hello to dessert: chocolate cake! 
1290400,4,2002738939,Tue Jun 02 05:02:13 PDT 2009,NO_QUERY,eboogiee,"@JaccSparrow Besides me sounding like a man and still having whooping cough, I'm good! Not dead...yet "
1290560,4,2002763930,Tue Jun 02 05:06:02 PDT 2009,NO_QUERY,paper_hand,There are three Adrians in a row on our street.  quite an amusing coincidence
1290720,4,2002788376,Tue Jun 02 05:09:46 PDT 2009,NO_QUERY,willisit,"@TheSkoot Ah I didn't know that - in that case, I'm excited. I should have known really with the Sam &amp; Max titles "
1290880,4,2002805533,Tue Jun 02 05:12:18 PDT 2009,NO_QUERY,radha_,"@fossiloflife Actually, #phew would have been more appropriate "
1291040,4,2002831904,Tue Jun 02 05:16:10 PDT 2009,NO_QUERY,Recamel,Holy shes! 5am ! Good nite 
1291200,4,2002856437,Tue Jun 02 05:19:49 PDT 2009,NO_QUERY,treewatcher21,"took the test of Shallow Water Workout,  think I can pass ? actually swimming is the only sport that i'm good at "
1291360,4,2002873512,Tue Jun 02 05:22:15 PDT 2009,NO_QUERY,nathanwills,@Larkn0298 beautiful poem you should render it as a picture and put it on twitpic 
1291520,4,2002901069,Tue Jun 02 05:26:09 PDT 2009,NO_QUERY,ryrych,hi Nuno  As I mentioned you I'm ready for short interview - I've prepared a few questions so I'm looking forward to your replay 
1291680,4,2002926866,Tue Jun 02 05:29:47 PDT 2009,NO_QUERY,gavinw,@JSMW  thanks 
1291840,4,2002944367,Tue Jun 02 05:32:08 PDT 2009,NO_QUERY,JofLove,@maggiemay87 Margaret! I miss you already. I hope you have an amazing trip! 
1292000,4,2002973601,Tue Jun 02 05:36:10 PDT 2009,NO_QUERY,mgdsue,"Heading off for another day of cleaning houses. I owe, I owe... "
1292160,4,2003001487,Tue Jun 02 05:39:53 PDT 2009,NO_QUERY,joshlees,playing a few songs with Tapestry at the 12 bar gig in London! Can't wait 
1292320,4,2003021053,Tue Jun 02 05:42:27 PDT 2009,NO_QUERY,kennanielsen,Second day in my cute little office! Lets get our engineering on 
1292480,4,2003049783,Tue Jun 02 05:46:16 PDT 2009,NO_QUERY,mcleod,@bdubyac Thanks for the kind words. Glad it had at least some positive impact!  
1292640,4,2003079666,Tue Jun 02 05:50:08 PDT 2009,NO_QUERY,biancacerise,@Austinp3 good luck on the interview!!! you prob won't get lost...i bet your interview will be in the first main building 
1292800,4,2003098414,Tue Jun 02 05:52:31 PDT 2009,NO_QUERY,_Oreo,4 hours sleep. Bout to go back to bed. I love not having school 
1292960,4,2003129006,Tue Jun 02 05:56:19 PDT 2009,NO_QUERY,marshagoldcoast,@SimonRossyRoss That was a leading statement  but I think you knew that.
1293120,4,2003157998,Tue Jun 02 05:59:58 PDT 2009,NO_QUERY,jkfaby,all dressed in the doggy scrubs! haha first day at my internship 
1293280,4,2003180918,Tue Jun 02 06:02:32 PDT 2009,NO_QUERY,JenniferMcFly,@tommcfly how about this as your new photo http://twitpic.com/4cto7  my photography is pretty awful to be honest..xx
1293440,4,2003205417,Tue Jun 02 06:05:24 PDT 2009,NO_QUERY,MarilynM,@newmediajim will look forward to that pic of @NBCNewsCrew  
1293600,4,2003245773,Tue Jun 02 06:10:13 PDT 2009,NO_QUERY,justine_hughes,@SECURITYJ hello u enjoying the last day of sunshine? 
