,sentiment,post
8142,1,Dark Regions Press has a lot of exciting work coming out this year
8143,1,longgg but good day. getting ready for michelle's concert
8144,1,Almost back in pg
8145,1,she ain't the only happy one. give her a hug for me. Hi Sarah!
8146,1,Nos Da! dream big and make them purple
8147,1,My cat! I am back
8148,1,maybe you ARE a loner. haha jk
8149,1,good show guys we love youu soo much (me and my friend of course) â™¥
8150,1,A subscription to Consumer Reports has never cost $71.87! May want to reword that tweet a bit. Thx!
8151,1,oh my goodness my new an improved website is almost ready! just did some much needed changes yay! almost finished.
8152,1,i agree...it was always like ayiii tiene el pelo malo...depressing sigh..ehhh..now i love my naps
8153,1,not possible..... night night xx
8154,1,"If the rain picks up you see any flooding, please let me know! thank you"
8155,1,Teaching mama how to use an iPod.
8156,1,chicks on twitter
8157,1,"I will, lol"
8158,1,"Why thank you I appreciate that loads! How's you, also nice to you."
8159,1,yessir Already getting started
8160,1,Late night munchies...warming up a cup of mild Gordo's Cheese Dip!
8161,1,Keeps getting the urge to do my own shareware apps.
8162,1,is hot :[ I saw my boyfriend today!
8163,1,"Multitasking 2 Mozart while fam is all gone: Eine Kleine Nachtmusic, laundry, kitchen, capturing fam vids, phonecalls twttr"
8164,1,Hehehehe Good times
8165,1,I think you are teasing us. You are never there when i go to watch.
8166,1,i am not eating orbit gum any more
8167,1,Yey! This is good news for DSi users...well at least for me it is. --&gt;
8168,1,OMG! the flu of piggies [ ] is on clau's unversity??? O.o
8169,1,i assumed so. i have a couple friends who are fans... but his music is like ambien to me!!!
8170,1,"u know your part of why I checked my moms tonight!? u made me realize that I miss my moms, soo I went to see her."
8171,1,Bout to KNOCK the F*CK out ... Have a great night folks
8172,1,don't fuck with texas. haven't your mom told you not to mess with retards? it's not polite. brinks loe y'all!
8173,1,going on casey jr. for ashley's first time! this ride is a forgotten gem *bliliup!
8174,1,kayaking again today...woot woot...finally some good weather!!!
8175,1,I remember quoting that song a couple of times here on Twitter xDD I miss that series
8176,1,Thanks for the Amy birthday wishes! I can't believe it has been three years either! Time flies!
8177,1,"Actually, dunno do u use a third party app for twitter??"
8178,1,: Thanks for the Social Media preso this morning - I think we are all like-minded souls but now need to shift the masses.
8179,1,is excited about new live action teenage mutant ninja turtles movie its back!
8180,1,La de da. I shouldn't be on twitter right now cause I have to wake up early in the morning but oh well.
8181,1,"u know as u write in portu, this is ridiculous ha and u write in russian so cool"
8182,1,done with contacts
8183,1,Or two hours later! LOL You feeling better?
8184,1,thinking about Sasha neeeed to get to sleep!!!!
8185,1,thanks ya risnaa
8186,1,"Girl, you rock and so do your cosmetics...I have 130 eyeshadows..true confessions of a BE addict"
8187,1,Check this video out -- EXCLUSIVE - New Moon Official Trailer yay! i'm so excited â™¥
8188,1,really loved UP Go see it!
8189,1,so its a wonderful thing when you take a hot shower in your own house
8190,1,Congrats on making captain! Keep working hard and make us proud
8191,1,aparently facebook thinks im 100% gay.
8192,1,"they way you walk, way you talk, way you say my name. it's beautiful, wonderful don't you ever change"
8193,1,no wait i got a black dress! i know you wont care but i just remembered a minute ago and was like i must inform natasha!&quot;
8194,1,no skoo tmwr! i'm sick *fake coughs* maybe cut my hair to my shoulders tmwr.. shall I?
8195,1,which laptop is it i always wanted a mini laptop
8196,1,No idea... I have like every fandom up ha.. so many. Oh well who needs them. ha.
8197,1,Doing some trigonometry homework right now damn I should just go into virtual school because I taught this to myself and it's easy!
8198,1,"Hey! I'm back! lol just kidding. I'm stealing computer atm Getting stuff done. Oh, and booo for no internets at home!"
8199,1,need to get up. am off to do my salsacise workout! 7 weeks to loose a stone before Hols. special k drop a jean size lets c if it works
8200,1,"Just got back from D.C/V.A, Damn.... Wow"
8201,1,doiing my online exam for anatomy and physiology man i am learning alot about senses and hormones!
8202,1,"regarding the previous penny statement...yes men are like pennies, and when women get enough they use them"
8203,1,You are SOOOOOO way cooler!
8204,1,god home and first thing i do is look me up some chacey goodness
8205,1,That's a good one!
8206,1,"Dudes, just conncted via your new email - you should ahve in the footer your twiiter link and the T logo should be a link!"
8207,1,viendo south part en justin.tv
8208,1,"good morning, world!"
8209,1,"lools like they tried to be useful. but yeah, I'm pretty tolerant and accepting. thanks, heh-!"
8210,1,nearly home time now
8211,1,My mom told me to clean because we're getting our house appraised. My dad told me she's crazy and now I don't have to
8212,1,I think I'm gonna say goodnight now
8213,1,i has teeth again feels all funny.
8214,1,lol....that is silly.
8215,1,doing much better now
8216,1,Sick. old crunk to house. I'm satisfied
8217,1,"yes, it's the perfect combination let's plan that Shasta camping trip talks about"
8218,1,good morning
8219,1,am now at work and i hope the world is treating you all well
8220,1,"Apologies 4 my impudence, U SINGLE?? NOO!! Can't b, nways relax bro, love will come, at least u r a guy. No worries"
8221,1,says Some Quality PLURKiNG!
8222,1,awww. you should record it ands put it on youtube.
8223,1,i'm not sure...probably looked at the clock and said shit!&quot; or something of the sort
8224,1,Thank you! Been a good week so far
8225,1,COULDN'T HAVE SAID IT BETTER!
8226,1,before this one haha
8227,1,"stop teasing us like that just kidding, go on! i'm ready for some more sony news"
8228,1,"As much as you annoy the hell out of me with a million Tweets an hour, I still LOVE your stand-up."
8229,1,"I freakin love alex, he got me a $800 viola for my birthday, I actually love him ^-^"
8230,1,I love finding new hobbies creating art w/ Jason. This summer is definitely gonna be filled w/ music creativity!
8231,1,ahh very good then.. just chill with it
8232,1,He also refused giving us discounts at Peco's and Mojo's. Doubt he's going to be 'supportive' now
8233,1,Back from sunny Kilkenny. Met with Dr Emoto (The Hidden Messages in Water)....interesting
8234,1,Eh forse perchÃ© sono americana...ma anche calabrese! Pleased to tweet ya
8235,1,I JUST WATCH THE NEW MOON TRAILER !! ARRR SO EXCITED !!!!!
8236,1,A very Good Morning to you all
8237,1,good luck with yours we had to do french at our school. we couldnt choose :/ which sucks...
8238,1,Had a nice evening yesterday
8239,1,"Google wave : and I only begin in the new family on monday, still on holiday in France right now"
8240,1,goodnight!
8241,1,Is getting ready to go to the Zoo Wish it was sunnier
8242,1,I just woke up! and I missed my lesson today! I'm in trouble... How are u doing?
8243,1,Thirsty Plants Can Now Send Text Messages Plant uplifting?
8244,1,What's up doll? Welcome... Your answers will be shared with all my fb friends! Thanx for playing
8245,1,yes I am!!! I will be there a hot drunken mess so u better come!!!
8246,1,guhh i know! i miss you too.. :/ it's going good! more hours at work now and yeah.. living a chill life. neat stuff you?
8247,1,pls keep me posted alright? we have our passports and renminbi and good to go!
8248,1,guilty as charged
8249,1,Mine's like a grown-out pixie do now. You must go funky! Once in your life at least!
8250,1,at gym now with si tasha gilak and afang hahaha
8251,1,"computers working properly again, phew. new moon trailer looks good, AWESOME visual effects. still cant wait to see angels and demons!"
8252,1,"Didn't want to leave you With the wrong impression Didn't want to leave you, With my last confession Of love. You know who u are"
8253,1,I love it ! I can't wait for the movie
8254,1,goodnight tweetville.. big audition tomorrow.. excited
8255,1,following
8256,1,Just got some great ideas for this summer
8257,1,They rose! Now all I need is lime icing that will cover all the imperfections!
8258,1,Thank you for following also. Will keep in touch
8259,1,22x34 Pulp Fiction movie poster for six bucks; and no additional shipping costs? LIFE IS GOOD.
8260,1,Any body wants to share.....
8261,1,- - I think she has just initiated me into her army of nappers! :S lol...
8262,1,did really well on the fitness test
8263,1,Hello again Twitterland....Finally found time to use the net.... please follow me!! I need more followers!
8264,1,can't wait to hear your new music
8265,1,Night Heather Im off to see the game lol
8266,1,i've got no friends on twitter! add me!
8267,1,too many new faces yesterday...will be on the look-out next time
8268,1,Read 15 books in May.
8269,1,Morning! Just woke up..
8270,1,Nothing happens in Reading... wouldn't you say so ??
8271,1,curious to listen 's song of his new album
8272,1,Nice going!! Look forward to more of your live reporting tonight
8273,1,Gotta have my b4 I leave
8274,1,how fun lol i didnt go hahaha
8275,1,I'll try to remember that in the future !
8276,1,Had an awesome time yesterday with that boy at the Hancock and I'm very happy that Laura's exam went OK
8277,1,www.twitpic.com Ð²Ð²Ð¾Ð´Ð¸Ñˆ Ð»Ð¾Ð³Ð¸Ð½ Ñ‚Ð²Ð¸Ñ‚Ñ‚ÐµÑ€Ð¾Ð²Ñ?ÐºÐ¸Ð¹ Ð¸ Ð¿Ð°Ñ€Ð¾Ð»ÑŒ upload photo
8278,1,"goin 2 megans this afternoon, play tennis b4 dinner, dinner then cinema to c nite at mus. 2 i luv being off!!!!!!!!!!!!"
8279,1,OK its so cold. Hmm.. i wanna have a warm bath now.
8280,1,Bill Withers Day&quot; â™« just one look at you and I know itÂ´s gonna be a lovely day...
8281,1,"graduation rehearsal, beach, pedicure, lecanto's graduation all with the love of my life"
8282,1,cool thatks I'm good
8283,1,Good Morning everyone!!
8284,1,Sam got eagle scout
8285,1,"I eat all genres. Ngapain ngotak-ngotakkin musik.For what? Music's supposed to be amusing! Lo tau ga PCD ditayangin dimana,niel?"
8286,1,"So... could the new Oly Micro 4/3 use half a sensor? Saving on megapixels, very recession friendly... excuse me, I'm rambling"
8287,1,i got the money trust...it's Telecheck...Walmart wont take a check from me to save my life either. whatever. good morning
8288,1,haha. Yeah. She is. haha. I hope so.. gonna be looking forward for it if ever.. (so many new movies to wait for. lol)
8289,1,Today is the last day of school.
8290,1,"was wondering why you didn't buy them while you were there in Japan it was out in March, and haven't been available digitally"
8291,1,That video is already a Green Day classic.
8292,1,sure. We'll need to find some kids!
8293,1,be great if it worked in Chrome
8294,1,Tired but happy.
8295,1,"aw you suck i am soo jealous,lol i met brian twice haha god love him, ima sleep i need rest for pink haha i wont spoil x"
8296,1,Twitter morning hmm wonder whats in store for today . . .
8297,1,love your pic too.....!!
8298,1,gotta love traffic on EDSA on a very stormy evening. NOT! dinner time!
8299,1,"well you never asked! You were probably playing Hannah Montana or something, I don't have that game"
